id,split,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,month_num,month_sin,month_cos,day_sin,day_cos,early_month,late_month,contact_intensity,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,season_spring,season_summer,season_winter,age_group,balance_group
112,labeled,39,1.0,0,13,1,0,7,109,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.042822185970636216,109.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
113,labeled,34,2.0,0,6988,1,0,15,14,5,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.09710155923972837,2.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
114,labeled,29,2.0,0,875,1,0,7,230,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.09216965742251224,230.0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2
115,labeled,35,2.0,0,149,1,0,2,563,1,-1,0,1,6,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,0.22797716150081568,563.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,2
116,labeled,57,2.0,0,287,0,0,19,151,11,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,0.29250919989377444,13.727272727272727,1.375,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,4,2
118,labeled,44,3.0,0,3468,1,1,28,210,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,0.13052467847793922,70.0,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3
120,labeled,29,2.0,0,453,1,0,21,130,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,0.12115406502522857,32.5,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2
121,labeled,36,3.0,0,831,0,0,28,68,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,0.1423802116924011,11.333333333333334,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,2
122,labeled,34,2.0,0,329,1,0,20,10,3,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.04895860996244167,3.3333333333333335,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2
123,labeled,49,3.0,0,0,1,0,12,177,3,-1,0,0,6,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,0.11706627717288212,59.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,1
124,labeled,37,1.0,0,843,1,0,15,151,1,352,1,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.10342932122845591,151.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
125,labeled,46,3.0,0,1304,0,0,11,716,3,-1,0,1,8,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0,0,0.33688683182214807,238.66666666666666,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3
126,labeled,36,3.0,0,1844,0,0,8,362,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.14600326264274063,362.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
127,labeled,31,3.0,0,61,1,0,18,175,1,293,5,0,5,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,0.2871302929285765,175.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
128,labeled,26,1.0,0,5124,1,0,22,246,3,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,0.1452065708107288,82.0,0.42857142857142855,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4
130,labeled,32,1.0,0,879,0,1,29,80,8,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0,1,0.19378580371030768,10.0,1.1428571428571428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
131,labeled,46,3.0,0,1283,1,0,27,89,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.03466557911908646,89.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,3
132,labeled,28,2.0,0,392,1,0,11,15,7,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.14402101748928262,2.142857142857143,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2
134,labeled,41,3.0,0,5424,1,0,14,149,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.0823912136272241,74.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,4
135,labeled,24,2.0,0,299,1,0,6,209,1,321,1,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.1270834810979502,209.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
136,labeled,30,3.0,0,1187,1,0,30,284,1,339,1,0,4,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,0.1576707567912618,284.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
138,labeled,47,0.0,0,144,0,0,9,52,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,0.019575856443719414,52.0,0.16666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
139,labeled,60,2.0,0,68,1,0,12,113,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.09096513524792291,37.666666666666664,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,2
140,labeled,42,2.0,0,0,1,0,30,115,6,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.161548237793543,19.166666666666668,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,1
141,labeled,49,3.0,0,281,1,0,19,168,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,0.1366516180431731,42.0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,2
142,labeled,29,0.0,0,2933,0,0,11,91,1,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0,0,0.035481239804241435,91.0,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3
145,labeled,34,2.0,0,0,1,0,13,172,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.06851549755301795,172.0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
146,labeled,40,1.0,0,1403,1,0,12,58,2,334,1,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.08875691332223792,29.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,3
147,labeled,30,3.0,0,295,0,0,11,528,3,-1,0,1,2,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0,0,0.26021472741758034,176.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2
148,labeled,49,2.0,0,58,0,0,9,218,3,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,0.13378732121855913,72.66666666666667,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,2
149,labeled,32,2.0,0,269,1,0,19,168,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,0.09013999013619636,84.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2
150,labeled,57,2.0,0,-960,1,0,15,8,7,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.1411662050912402,1.1428571428571428,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,1
151,labeled,31,2.0,0,184,1,0,2,40,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,0.014681892332789562,40.0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2
152,labeled,30,1.0,0,78,1,0,15,317,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.12765089722675368,317.0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2
153,labeled,45,3.0,0,2090,0,0,29,29,14,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,0.3125213399597861,2.0714285714285716,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,3,3
154,labeled,51,3.0,0,294,1,0,15,415,4,375,1,1,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.2808639735293778,103.75,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2
155,labeled,36,2.0,0,0,0,0,13,333,5,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,0.227199438521947,66.6,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1
156,labeled,34,1.0,0,-315,1,1,9,134,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,0.12278538639553851,33.5,0.5714285714285714,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
157,labeled,50,3.0,0,53,1,0,28,67,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,0.0489491255358701,33.5,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,2
158,labeled,44,2.0,0,-666,1,0,5,257,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,0.10318107667210441,257.0,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1
159,labeled,41,2.0,0,343,1,0,14,89,7,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.17420046284001672,12.714285714285714,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
160,labeled,35,2.0,0,851,1,0,11,85,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.05629007170226488,42.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2
161,labeled,38,2.0,0,5100,1,0,17,145,6,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,0.17378314807086764,24.166666666666668,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,4
162,labeled,55,1.0,0,158,0,0,4,15,1,-1,0,0,9,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,1,0,0.004486133768352366,15.0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,4,2
163,labeled,48,3.0,0,1325,1,0,6,339,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.13662316476345843,339.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,3
164,labeled,38,2.0,0,1003,0,0,9,119,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,0.046900489396411095,119.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,3
165,labeled,38,3.0,0,0,1,0,20,206,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,0.08238172920065252,206.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1
166,labeled,42,2.0,0,1813,1,0,14,150,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.05954323001631321,150.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3
167,labeled,44,2.0,0,42,1,0,13,195,3,351,10,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.5591898320349291,65.0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2
168,labeled,43,3.0,0,1942,0,0,19,385,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,0.15538336052202287,385.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2,3
169,labeled,53,2.0,0,-121,1,0,9,101,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,0.08607117113699306,33.666666666666664,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,1
170,labeled,41,3.0,0,3019,1,0,14,80,3,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,0.07750673394286582,26.666666666666668,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3
171,labeled,26,2.0,1,-157,1,0,15,44,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.03956902765658789,22.0,0.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
172,labeled,31,2.0,0,506,1,0,6,19,18,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,0.4014662923479646,1.0555555555555556,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2
173,labeled,36,3.0,0,3884,1,0,27,21,5,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.09995637163777078,4.2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,3
175,labeled,22,1.0,0,3469,0,0,20,332,1,183,3,1,10,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0,1,0.26420313497411163,332.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
176,labeled,30,1.0,0,-509,1,1,28,244,6,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,0.21415835198603894,40.666666666666664,1.2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
177,labeled,49,1.0,0,248,1,0,21,450,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.18189233278955957,450.0,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2
178,labeled,30,2.0,0,966,1,0,13,256,2,351,2,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.21298558202214574,128.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2
179,labeled,45,1.0,0,1005,0,0,29,182,2,-1,0,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.0958496149322812,91.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,3
181,labeled,33,3.0,0,3152,0,0,29,421,2,-1,0,1,6,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,0,1,0.1933210668083008,210.5,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3
182,labeled,36,0.0,0,2326,0,0,19,111,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,0.043637846655791186,111.0,0.09090909090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3
183,labeled,32,3.0,0,653,1,1,20,148,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.0819833832846466,74.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2
184,labeled,34,1.0,0,87,1,0,14,406,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.18720361166963845,203.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2
185,labeled,53,1.0,0,2584,0,0,15,99,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,0,0,0.03874388254486134,99.0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,3
188,labeled,52,2.0,0,432,0,0,26,73,17,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.4002333168936606,4.294117647058823,2.125,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
189,labeled,29,3.0,0,2485,0,0,24,48,6,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.13422360484085133,8.0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,3
190,labeled,48,1.0,0,2533,0,0,26,219,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.20396259342160172,36.5,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3
193,labeled,57,2.0,0,11496,0,0,19,198,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,0.07911908646003263,198.0,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,5
194,labeled,41,3.0,0,47,1,0,17,312,5,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,0.21863500132781974,62.4,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
195,labeled,46,2.0,0,446,1,1,13,389,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.22678212375279794,97.25,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2
196,labeled,36,3.0,0,0,0,0,22,147,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,0.08157555294206911,73.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1
199,labeled,34,3.0,0,0,1,0,7,262,1,99,2,1,8,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,0.19217675012412228,262.0,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
200,labeled,34,2.0,0,0,0,0,2,270,1,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1,0,0.10848287112561175,270.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
201,labeled,49,1.0,0,942,1,0,12,66,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,0.025285481239804244,66.0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
203,labeled,39,3.0,0,3796,0,0,2,96,2,-1,0,0,6,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,0.060776205470617246,48.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,3
204,labeled,39,2.0,0,237,1,0,17,244,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.12113509617208544,122.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
205,labeled,27,2.0,0,3799,0,0,22,279,2,-1,0,1,4,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213,0,1,0.1354091581622975,139.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3
206,labeled,55,1.0,0,2592,0,0,4,328,2,94,2,1,9,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,1,0,0.24234936668772483,164.0,0.2222222222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3
207,labeled,37,1.0,0,658,1,0,5,127,2,258,4,0,2,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,0.24733198956878022,63.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2
209,labeled,49,2.0,0,57,1,0,29,185,2,246,1,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.14055136682957886,92.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2
210,labeled,48,3.0,0,516,1,0,9,528,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,1,0,0.21370309951060362,528.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2
211,labeled,42,2.0,0,-193,1,0,12,247,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.1223585871998179,123.5,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1
213,labeled,40,1.0,0,1197,0,1,16,201,5,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.17336583330171856,40.2,0.7142857142857143,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,3
214,labeled,31,1.0,0,860,1,0,14,113,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.06770932129443454,56.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2
215,labeled,31,3.0,0,0,0,0,14,298,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.1199021207177814,298.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
216,labeled,50,2.0,0,0,0,0,7,152,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,1,0,0.08361470465495656,76.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,1
217,labeled,41,3.0,0,773,1,0,26,106,8,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.20438939261732236,13.25,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
218,labeled,43,1.0,0,182,1,0,12,58,3,347,5,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.2859257707539872,19.333333333333332,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2
219,labeled,40,2.0,0,53,1,1,29,194,1,247,1,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.12096602595928789,194.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2
220,labeled,30,2.0,0,20,1,0,11,157,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.062398042414355634,157.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2
221,labeled,31,3.0,0,137,0,0,22,385,9,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,0.3414298721499298,42.77777777777778,1.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
222,labeled,45,2.0,0,-180,0,0,3,155,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1,0,0.08483819568268902,77.5,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1
223,labeled,54,1.0,0,207,0,0,19,200,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,0.10319056109867597,100.0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
