LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,SalePrice,HasMiscFeature,HasGarage,TotalPorchSF,TotalBuiltArea,LivingAreaPerc,BuiltAreaRatio,WasRemod,Has2ndFloor,house_age_group,lot_size_category,house_quality_score,house_age,years_since_remod,garage_age,LandSlope_ord,MSZoning_ord,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Street_encoded,Utilities_encoded,Foundation_ord,Heating_ord,Electrical_ord,GarageType_ord,GarageFinish_ord,MiscFeature_ord
10482,1958.0,1958,588,1138,0,1138,0,1,3,1,6,0,1958.0,1,264,0,0,0,145000.0,0,1,0,1726,0.10856706735355848,1.5166959578207382,0,0,1,2,0,66.0,66,66.0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
7931,1959.0,1959,1148,1148,0,1148,1,1,3,1,6,0,1959.0,1,672,0,0,0,132500.0,0,1,0,2296,0.14474845542806708,2.0,0,0,1,1,0,65.0,65,65.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
8366,2004.0,2004,798,798,842,1640,0,2,3,1,6,0,2004.0,2,520,45,0,0,173000.0,0,1,45,2438,0.19603155629930671,1.4865853658536585,0,1,3,1,3,20.0,20,20.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
6000,1920.0,1950,960,960,0,960,0,1,2,1,5,0,1997.0,1,308,0,168,0,108500.0,0,1,168,1920,0.16,2.0,1,0,0,1,0,104.0,74,27.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,2,2,1,0.0
7420,1962.0,1962,1057,1057,0,1057,0,1,3,1,6,0,1977.0,2,576,0,0,0,132000.0,0,1,0,2114,0.14245283018867924,2.0,0,0,1,1,1,62.0,62,47.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,3,0.0
11988,1957.0,1957,1244,1244,0,1244,0,1,3,1,6,2,1957.0,1,336,40,0,0,150000.0,0,1,40,2488,0.10377043710377044,2.0,0,0,1,2,1,67.0,67,67.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,5,1,0.0
7390,1955.0,1955,1098,1098,0,1098,1,1,3,1,6,0,1955.0,1,260,0,0,0,135000.0,0,1,0,2196,0.14857916102841678,2.0,0,0,1,1,0,69.0,69,69.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7844,1978.0,1978,672,672,728,1400,0,1,3,1,6,1,1978.0,2,440,0,0,0,149500.0,0,1,0,2072,0.17848036715961244,1.48,0,1,1,1,2,46.0,46,46.0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,3,0.0
9400,1971.0,1971,912,912,912,1824,0,2,4,2,8,0,0.0,0,0,0,0,0,139000.0,0,1,0,2736,0.19404255319148936,1.5,0,1,1,1,1,53.0,53,2024.0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,4,3,0,0,0.0
7910,1960.0,1960,1075,1507,0,1507,0,2,4,1,7,0,1960.0,1,404,0,0,0,127000.0,0,1,0,2582,0.19051833122629583,1.7133377571333777,0,0,1,1,1,64.0,64,64.0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,4,3,3,1,0.0
9000,2008.0,2008,1566,1566,0,1566,1,2,3,1,7,0,2008.0,2,750,168,0,0,262500.0,0,1,168,3132,0.174,2.0,0,0,3,1,3,16.0,16,16.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10708,1955.0,1993,1617,1867,0,1867,1,1,2,1,7,3,1955.0,1,303,0,0,0,190000.0,0,1,0,3484,0.17435562196488608,1.8660953401178362,1,0,1,2,1,69.0,31,69.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,2,5,3,0.0
6380,1922.0,1950,993,1048,0,1048,0,1,2,1,5,1,1922.0,1,280,0,116,0,113000.0,0,1,116,2041,0.16426332288401255,1.9475190839694656,1,0,0,1,1,102.0,74,102.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
1533,1970.0,2008,546,798,546,1344,0,1,3,1,6,1,0.0,0,0,0,0,0,97000.0,0,1,0,1890,0.8767123287671232,1.40625,1,1,1,0,1,54.0,16,2024.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
9180,1983.0,1983,840,884,0,884,1,1,2,1,5,0,1983.0,2,504,0,0,0,144000.0,0,1,0,1724,0.0962962962962963,1.9502262443438914,0,0,2,1,1,41.0,41,41.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
11302,2005.0,2006,1814,1826,0,1826,1,2,3,1,7,1,2005.0,3,758,75,0,0,319000.0,0,1,75,3640,0.1615643248982481,1.9934282584884995,1,0,3,2,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9170,1965.0,1965,1214,1214,0,1214,1,1,2,1,6,0,1965.0,2,461,0,184,0,140000.0,1,1,184,2428,0.13238822246455834,2.0,0,0,1,1,1,59.0,59,59.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,1.0
9765,1993.0,1993,680,680,790,1470,0,2,3,1,6,1,1993.0,2,420,63,0,0,185000.0,1,1,63,2150,0.15053763440860216,1.4625850340136055,0,1,2,1,4,31.0,31,31.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,1.0
9672,1984.0,1985,1040,1097,0,1097,0,2,3,1,6,0,1986.0,2,480,0,0,0,152000.0,0,1,0,2137,0.11342018196856907,1.9480401093892434,1,0,2,1,2,40.0,39,38.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,1,0.0
9135,2002.0,2003,1536,1536,0,1536,1,2,3,1,7,0,2002.0,2,532,74,0,0,214000.0,0,1,74,3072,0.16814449917898194,2.0,1,0,3,1,3,22.0,21,22.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
4500,1999.0,1999,1224,1224,0,1224,1,2,2,1,5,0,1999.0,2,402,304,0,0,165000.0,0,1,304,2448,0.272,2.0,0,0,2,0,3,25.0,25,25.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9830,1959.0,2006,1063,1287,0,1287,1,1,3,1,7,1,1997.0,2,576,17,0,0,162000.0,0,1,17,2350,0.1309257375381485,1.825951825951826,1,0,1,1,2,65.0,18,27.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,3,0.0
10592,1923.0,1996,602,900,602,1502,0,1,3,1,7,2,1923.0,1,180,0,112,0,165000.0,0,1,112,2104,0.14180513595166164,1.4007989347536618,1,1,0,2,1,101.0,28,101.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,2,1,0.0
1300,1980.0,1980,561,561,668,1229,0,1,2,1,5,1,1980.0,2,462,0,0,0,124000.0,0,1,0,1790,0.9453846153846154,1.4564686737184702,0,1,1,0,2,44.0,44,44.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,3,0.0
11308,2008.0,2008,1104,1130,1054,2184,1,2,3,1,10,1,2008.0,3,836,102,0,0,335000.0,0,1,102,3288,0.19313760169791297,1.5054945054945055,0,1,3,2,4,16.0,16,16.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8120,1970.0,1970,864,864,0,864,0,1,3,1,5,0,1994.0,2,463,0,0,0,124500.0,0,1,0,1728,0.10640394088669951,2.0,0,0,1,1,1,54.0,54,30.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9873,1970.0,1970,960,960,0,960,1,1,3,1,6,0,1970.0,2,576,288,0,0,129000.0,0,1,288,1920,0.09723488301428138,2.0,0,0,1,1,1,54.0,54,54.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,3,3,2,1,0.0
5100,1925.0,1996,588,833,833,1666,0,1,3,1,7,1,1925.0,1,228,63,0,0,161000.0,0,1,63,2254,0.32666666666666666,1.3529411764705883,1,1,0,1,1,99.0,28,99.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,2,1,0.0
2308,1976.0,1976,804,804,744,1548,1,2,3,1,7,1,1976.0,2,440,0,0,0,155000.0,0,1,0,2352,0.6707105719237435,1.5193798449612403,0,1,1,0,3,48.0,48,48.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
8000,1961.0,1961,1800,1800,0,1800,0,2,6,2,10,0,0.0,0,0,0,0,0,141000.0,0,1,0,3600,0.225,2.0,0,0,1,1,1,63.0,63,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
7945,1959.0,1959,1150,1150,0,1150,1,1,3,1,6,0,1959.0,1,300,0,0,0,141000.0,0,1,0,2300,0.144745122718691,2.0,0,0,1,1,0,65.0,65,65.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,5,2,0.0
8461,2005.0,2006,728,728,728,1456,0,2,3,1,8,1,2005.0,2,390,24,0,0,163990.0,0,1,24,2184,0.17208367805223967,1.5,1,1,3,1,4,19.0,18,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10300,1921.0,1950,576,902,808,1710,0,2,3,1,9,0,1990.0,2,480,11,64,0,140000.0,0,1,75,2286,0.16601941747572815,1.3368421052631578,1,1,0,2,2,103.0,74,34.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
164660,1965.0,1965,1499,1619,167,1786,2,2,3,1,7,2,1965.0,2,529,0,0,0,228950.0,1,1,0,3285,0.010846592979472854,1.8393057110862263,0,1,1,3,3,59.0,59,59.0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,3,5,3,1.0
7082,1916.0,1995,686,948,980,1928,0,2,5,2,10,0,0.0,0,0,0,228,0,160000.0,0,1,228,2614,0.27223948037277607,1.3558091286307055,1,1,0,1,1,108.0,29,2024.0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,0,0,0.0
7558,1928.0,1950,896,1172,741,1913,0,1,3,1,9,1,1929.0,2,342,0,0,0,177000.0,0,1,0,2809,0.25310928817147393,1.4683742812336644,1,1,0,1,2,96.0,74,95.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
9600,1950.0,1995,1067,1067,0,1067,0,2,2,1,4,0,1996.0,2,436,0,0,0,128000.0,0,1,0,2134,0.11114583333333333,2.0,1,0,0,1,2,74.0,29,28.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7931,1960.0,1960,1269,1269,0,1269,0,1,3,1,6,1,1964.0,1,308,0,0,0,155000.0,0,1,0,2538,0.16000504350018913,2.0,0,0,1,1,1,64.0,64,60.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,2,1,0.0
11120,1984.0,1984,1232,1232,0,1232,0,2,3,1,6,0,1984.0,2,516,0,0,0,162500.0,0,1,0,2464,0.11079136690647481,2.0,0,0,2,2,2,40.0,40,40.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
4426,2004.0,2004,848,848,0,848,1,1,1,1,3,0,2004.0,2,420,0,0,0,143000.0,0,1,0,1696,0.19159511974694984,2.0,0,0,3,0,2,20.0,20,20.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7018,1979.0,1979,0,1535,0,1535,0,2,4,2,8,0,1979.0,2,400,0,0,0,118858.0,0,1,0,1535,0.21872328298660587,1.0,0,0,1,1,2,45.0,45,45.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,3,5,1,0.0
3675,2005.0,2005,547,1072,0,1072,1,1,2,1,5,0,2005.0,2,525,28,0,0,148000.0,0,1,28,1619,0.2917006802721088,1.5102611940298507,0,0,3,0,2,19.0,19,19.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,3,3,2,0.0
5500,1929.0,2001,926,926,0,1316,1,1,3,1,6,0,1974.0,2,484,0,0,0,130000.0,0,1,0,1852,0.23927272727272728,1.4072948328267476,1,0,0,1,1,95.0,23,50.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
7438,1908.0,1991,504,936,316,1252,0,1,3,1,5,0,1986.0,2,576,0,0,0,127000.0,0,1,0,1756,0.16832481849959666,1.402555910543131,1,1,0,1,1,116.0,33,38.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
10659,1961.0,1961,1050,1050,0,1050,1,1,3,1,6,0,1961.0,1,368,319,0,0,136500.0,0,1,319,2100,0.09850830284266816,2.0,0,0,1,2,0,63.0,63,63.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
10832,1994.0,1996,712,1086,809,1895,0,2,3,1,7,1,1994.0,2,409,46,0,0,194500.0,1,1,46,2607,0.17494460856720828,1.375725593667546,1,1,2,2,4,30.0,28,30.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,1.0
6600,1962.0,1962,894,894,0,894,0,1,2,1,5,0,1962.0,1,308,0,0,0,109500.0,0,1,0,1788,0.13545454545454547,2.0,0,0,1,1,0,62.0,62,62.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
11361,1976.0,1976,1193,1523,0,1523,0,2,3,1,7,1,1976.0,2,478,0,0,0,180000.0,0,1,0,2716,0.13405510078338173,1.783322390019698,0,0,1,2,3,48.0,48,48.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,3,0.0
6402,1920.0,1950,596,596,596,1192,0,1,3,1,6,0,1920.0,1,189,0,137,0,78000.0,0,1,137,1788,0.18619181505779445,1.5,1,1,0,1,0,104.0,74,104.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
7740,1910.0,1950,622,741,622,1363,0,1,3,1,6,0,1966.0,2,528,0,0,0,125500.0,0,1,0,1985,0.1760981912144703,1.4563462949376376,1,1,0,1,1,114.0,74,58.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9760,1964.0,1993,822,1020,831,1851,0,2,3,1,7,1,1964.0,2,440,42,0,0,187000.0,0,1,42,2673,0.1896516393442623,1.4440842787682333,1,1,1,1,3,60.0,31,60.0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9808,2002.0,2002,1573,1573,0,1573,1,2,3,1,6,0,2002.0,2,544,72,0,0,227000.0,0,1,72,3146,0.16037928221859707,2.0,0,0,3,1,3,22.0,22,22.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
13031,1995.0,1996,691,691,807,1498,0,2,3,1,6,1,1995.0,2,409,44,0,0,187500.0,0,1,44,2189,0.11495664185404036,1.4612817089452603,1,1,2,2,4,29.0,28,29.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9600,1955.0,1996,992,1661,0,1661,1,1,3,1,8,1,1955.0,1,377,28,0,0,165500.0,0,1,28,2653,0.17302083333333335,1.597230583985551,1,0,1,1,1,69.0,28,69.0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,4,3,4,2,0.0
9382,1999.0,2000,1468,1479,0,1479,0,2,3,1,6,0,1999.0,2,577,25,0,0,191000.0,0,1,25,2947,0.15764229375399702,1.9925625422582827,1,0,2,1,3,25.0,24,25.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11500,1976.0,1976,1680,1680,0,1680,0,2,4,2,8,0,1976.0,2,528,0,0,0,136905.0,0,1,0,3360,0.14608695652173914,2.0,0,0,1,2,2,48.0,48,48.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
7763,1962.0,1980,931,1283,0,1283,1,1,3,1,6,0,1980.0,2,506,0,0,0,140000.0,0,1,0,2214,0.16527115805745202,1.7256430241621201,1,0,1,1,1,62.0,44,44.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
6120,1936.0,1950,264,800,0,800,0,1,1,1,4,1,0.0,0,0,0,0,0,60000.0,0,1,0,1064,0.13071895424836602,1.33,1,0,0,1,1,88.0,74,2024.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0.0
8335,1954.0,1954,0,1124,0,1124,0,1,3,1,5,1,0.0,0,0,36,190,0,93000.0,0,1,226,1124,0.13485302939412117,1.0,0,0,1,1,1,70.0,70,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,3,0,0,0.0
1680,1971.0,1971,672,672,546,1218,0,1,3,1,7,0,0.0,0,0,0,0,0,91500.0,0,1,0,1890,0.725,1.5517241379310345,0,1,1,0,0,53.0,53,2024.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
9066,1999.0,2000,1004,1004,848,1852,0,2,3,1,7,2,1999.0,3,660,106,0,0,230000.0,0,1,106,2856,0.2042797264504743,1.5421166306695464,1,1,2,1,4,25.0,24,25.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
21872,1996.0,1997,729,729,717,1446,0,2,3,1,6,1,1996.0,2,406,22,0,0,175000.0,0,1,22,2175,0.06611192392099488,1.504149377593361,1,1,2,3,4,28.0,27,28.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
10800,1900.0,2000,0,694,600,1294,0,2,3,2,7,0,0.0,0,0,114,210,0,106250.0,0,1,324,1294,0.11981481481481482,1.0,1,1,0,2,1,124.0,24,2024.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0.0
13286,2007.0,2008,1698,1698,0,1698,1,2,3,1,8,1,2007.0,3,768,64,0,0,320000.0,0,1,64,3396,0.1278037031461689,2.0,1,0,3,2,4,17.0,16,17.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
4500,1998.0,1998,1216,1216,0,1216,1,2,2,1,5,0,1998.0,2,402,125,0,0,164000.0,0,1,125,2432,0.2702222222222222,2.0,0,0,2,0,3,26.0,26,26.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,1,0.0
10800,1915.0,1950,686,966,686,1652,1,2,4,1,7,0,1961.0,1,416,0,196,0,139000.0,1,1,196,2338,0.15296296296296297,1.4152542372881356,1,1,0,2,1,109.0,74,63.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,1.0
11478,2007.0,2008,1704,1704,0,1704,1,2,3,1,7,1,2008.0,3,772,50,0,0,306000.0,0,1,50,3408,0.14845791949817042,2.0,1,0,3,2,4,17.0,16,16.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10237,2005.0,2006,1316,1316,0,1316,0,2,3,1,6,1,2005.0,2,397,0,0,0,169990.0,0,1,0,2632,0.12855328709582886,2.0,1,0,3,2,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9819,1967.0,1967,882,900,0,900,0,1,3,1,5,0,1970.0,1,280,0,0,0,122000.0,0,1,0,1782,0.09165902841429881,1.98,0,0,1,1,0,57.0,57,54.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
10769,2007.0,2007,866,866,902,1768,0,2,3,1,7,0,2007.0,2,578,105,0,0,212000.0,0,1,105,2634,0.1641749466059987,1.489819004524887,0,1,3,2,3,17.0,17,17.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10991,2007.0,2007,1571,1571,0,1571,0,2,3,1,7,1,2007.0,3,722,36,0,0,239000.0,0,1,36,3142,0.14293512874169775,2.0,0,0,3,2,4,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
6000,1948.0,1950,789,789,0,789,0,1,2,1,5,0,1948.0,1,250,0,0,0,115000.0,0,1,0,1578,0.1315,2.0,1,0,0,1,0,76.0,74,76.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
4571,1916.0,1950,624,624,720,1344,0,1,4,1,7,0,1916.0,3,513,0,96,0,98000.0,0,1,96,1968,0.29402756508422667,1.4642857142857142,1,1,0,0,1,108.0,74,108.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
4920,2001.0,2001,1338,1338,0,1338,1,2,2,1,6,0,2001.0,2,582,0,170,0,213500.0,0,1,170,2676,0.27195121951219514,2.0,0,0,3,0,3,23.0,23,23.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
3182,2005.0,2006,1373,1555,0,1555,0,2,2,1,7,1,2005.0,2,430,20,0,0,192500.0,0,1,20,2928,0.48868636077938404,1.882958199356913,1,0,3,0,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9101,1978.0,1978,1097,1110,0,1110,1,1,1,1,4,1,1978.0,2,602,30,0,0,165500.0,0,1,30,2207,0.1219646192726074,1.9882882882882882,0,0,1,1,2,46.0,46,46.0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8800,1977.0,2008,1040,1040,0,1040,0,2,3,1,5,0,1977.0,2,484,0,0,0,150500.0,0,1,0,2080,0.11818181818181818,2.0,1,0,1,1,2,47.0,16,47.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
12160,1959.0,1959,1188,1188,0,1188,1,1,3,1,6,0,1959.0,2,531,0,0,0,142000.0,0,1,0,2376,0.09769736842105263,2.0,0,0,1,2,1,65.0,65,65.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
12420,2001.0,2001,944,944,896,1840,1,2,3,1,6,0,2001.0,2,622,45,0,0,230000.0,0,1,45,2784,0.14814814814814814,1.5130434782608695,0,1,3,2,3,23.0,23,23.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
34650,1955.0,1955,1056,1056,0,1056,1,1,3,1,5,0,1955.0,2,572,0,0,0,145000.0,0,1,0,2112,0.030476190476190476,2.0,0,0,1,3,1,69.0,69,69.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,3,0.0
10496,1949.0,1950,1040,1168,678,1846,0,2,3,1,7,1,1949.0,1,315,0,0,0,143000.0,0,1,0,2886,0.1758765243902439,1.5633802816901408,1,1,0,2,2,75.0,74,75.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
3735,1999.0,1999,691,713,739,1452,1,2,3,1,6,0,1999.0,2,506,34,0,0,183900.0,0,1,34,2143,0.3887550200803213,1.4758953168044078,0,1,2,0,3,25.0,25,25.0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,2,1,0.0
16157,1978.0,1978,1360,1432,0,1432,1,1,2,1,5,1,1978.0,2,588,180,0,0,194000.0,0,1,180,2792,0.0886303150337315,1.9497206703910615,0,0,1,3,2,46.0,46,46.0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
8973,1958.0,1991,1008,1053,0,1053,0,1,3,1,6,0,1998.0,2,750,80,0,0,150000.0,0,1,80,2061,0.11735205616850551,1.9572649572649572,1,0,1,1,1,66.0,33,26.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,6,2,0.0
8700,1963.0,1963,1120,1128,0,1128,1,2,3,1,6,0,1963.0,2,525,20,123,0,155000.0,0,1,143,2248,0.1296551724137931,1.9929078014184398,0,0,1,1,2,61.0,61,61.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
6240,1934.0,1950,816,816,0,1176,0,1,3,1,6,1,1985.0,2,528,0,0,0,114500.0,1,1,0,1632,0.18846153846153846,1.3877551020408163,1,0,0,1,2,90.0,74,39.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,1.0
9144,1940.0,1982,883,988,517,1505,1,1,3,1,8,0,1940.0,1,240,0,0,0,145000.0,0,1,0,2388,0.164588801399825,1.5867109634551495,1,1,0,1,0,84.0,42,84.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
7800,1965.0,1965,828,965,0,965,1,1,3,1,6,0,1979.0,1,300,0,0,0,119900.0,0,1,0,1793,0.12371794871794872,1.8580310880829016,0,0,1,1,0,59.0,59,45.0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
8846,2005.0,2006,750,750,750,1500,0,2,3,1,6,0,2005.0,2,564,35,0,0,173900.0,0,1,35,2250,0.16956816640289396,1.5,1,1,3,1,3,19.0,18,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7200,1972.0,1972,780,780,0,780,0,1,2,1,4,0,1973.0,1,352,0,0,0,124900.0,0,1,0,1560,0.10833333333333334,2.0,0,0,1,1,0,52.0,52,51.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
