Split,Id,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,mszoning_num,HasMiscFeature,HouseStyle_num,st_grvl_pave,ut_allpub_nosewa,land_slope_ord,roof_style_num,foundation_num,heating_num,electrical_num,central_air_num,garage_num,garage_finish_num,paveddrive_num
labeled,521,8049,1990.0,1990,1309,1339,0,1339,1,2,2,1,6,1,1990.0,2,484,58,0,0,0,180000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,522,7800,1954.0,1954,1268,1268,0,1268,0,1,2,1,7,1,1954.0,1,244,98,0,0,0,132000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,523,11146,2006.0,2006,1709,1717,0,1717,0,2,3,1,7,1,2006.0,3,908,39,0,0,0,255500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,524,4270,1931.0,2006,544,774,0,774,0,1,3,1,6,0,0.0,0,0,0,286,0,0,79000.0,1.0,0,1.0,1,1,1,2.0,1.0,3.0,3.0,1,0.0,0,1.0
labeled,525,9717,1950.0,1996,1078,1078,0,1078,1,1,2,1,5,0,1950.0,1,240,0,112,0,0,142125.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,2.0,1,3.0,1,1.0
labeled,526,7180,1972.0,1972,864,864,0,864,0,1,3,1,5,0,1989.0,1,352,0,0,0,0,127000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,527,20544,1986.0,1991,791,1236,857,2093,0,2,3,1,7,1,1986.0,2,542,63,0,0,0,215000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,528,8750,1998.0,1998,804,804,878,1682,0,2,3,1,7,0,1998.0,2,523,77,0,0,0,200500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,529,5868,1956.0,2000,936,936,0,936,1,1,2,1,4,0,1956.0,1,308,0,80,0,0,129000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,530,8926,1956.0,1956,672,960,0,960,0,1,3,1,5,0,1956.0,1,288,0,0,0,0,112000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,2.5,1,1.0
labeled,531,6300,1914.0,2001,742,742,742,1484,0,2,3,1,9,1,0.0,0,0,291,134,0,0,128000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,532,13825,1958.0,1987,533,1021,580,1601,0,1,3,1,6,0,1958.0,1,300,34,0,0,0,140000.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,4.0,2,1.0
labeled,533,7535,1958.0,1985,912,912,0,912,0,1,2,1,5,0,1958.0,1,297,285,0,0,1,120000.0,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,534,7175,1984.0,1984,744,752,0,752,1,1,2,1,4,0,1984.0,1,264,0,0,0,0,125000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,535,6993,1961.0,1994,912,1236,0,1236,0,1,3,1,6,1,1961.0,1,288,0,0,0,0,135000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,536,5687,1912.0,2000,780,936,780,1716,1,2,6,1,9,0,0.0,0,0,184,0,0,0,135900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,0,0.0,0,0.0
labeled,537,12003,2009.0,2010,774,774,1194,1968,0,2,4,1,8,1,2009.0,3,680,75,0,0,0,269500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,538,7200,1950.0,1950,0,1048,0,1048,0,1,3,1,7,0,1950.0,2,420,27,0,0,0,98300.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,539,6897,1962.0,2010,1040,1040,0,1040,1,1,3,1,6,0,1962.0,1,260,104,0,0,0,127000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,540,14006,2002.0,2002,936,936,840,1776,0,2,3,1,7,1,2002.0,2,474,96,0,0,0,192500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,541,10395,1978.0,1978,1032,1032,0,1032,0,2,3,1,6,1,1978.0,2,564,0,0,0,1,148000.0,3.0,1,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,542,9600,1959.0,1959,1041,1041,0,1041,1,1,3,1,6,0,1959.0,1,270,88,0,0,0,124500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,543,14191,2002.0,2002,967,993,915,1908,0,2,4,1,9,0,2002.0,2,431,0,0,0,0,202900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,544,2280,1999.0,1999,744,757,744,1501,0,2,3,1,6,0,1999.0,2,440,0,0,0,0,179400.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,545,17043,1979.0,1998,1362,1586,0,1586,0,2,3,1,7,1,1979.0,2,435,0,0,0,0,181000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,546,6240,1930.0,1992,1078,1128,445,1573,0,2,3,1,8,1,1930.0,2,360,0,0,0,0,162900.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.5
labeled,547,4438,2004.0,2004,848,848,0,848,1,1,1,1,3,1,2004.0,2,420,0,0,0,0,149000.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,548,7050,2001.0,2001,1057,1057,872,1929,1,2,3,1,7,1,2001.0,2,650,235,0,0,0,226000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,549,7000,1960.0,2002,1010,1134,0,1134,0,1,2,1,6,0,1960.0,1,254,16,0,0,0,135000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,550,11700,1968.0,1968,727,829,727,1556,0,1,4,1,8,0,1968.0,2,441,0,0,0,0,154000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,551,10240,1980.0,1980,1686,1686,0,1686,1,2,3,1,7,1,1980.0,2,612,131,0,0,0,207500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,552,13651,1973.0,1973,2223,2223,0,2223,1,2,3,1,8,2,1973.0,2,516,0,0,0,0,244000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,553,8385,1977.0,1977,985,985,0,985,0,2,3,1,6,0,1977.0,1,328,0,0,0,0,149900.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,554,10800,1900.0,1970,954,1766,648,2414,0,2,3,2,10,1,1970.0,2,520,0,0,0,0,160000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,2.0,0,3.0,1,0.0
labeled,555,7153,1992.0,1992,761,810,793,1603,0,2,3,1,7,0,1992.0,2,484,124,0,0,0,175900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,556,8521,1967.0,1967,912,912,0,912,0,1,3,1,5,1,1974.0,1,336,0,0,0,0,125000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,557,9084,1998.0,1998,935,955,677,1632,0,2,3,1,8,1,1998.0,2,462,28,0,0,0,176500.0,3.0,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,558,7000,1978.0,2005,864,864,0,864,1,1,3,1,6,0,1978.0,1,336,0,0,0,0,136500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,559,5105,2004.0,2004,551,551,551,1102,0,2,2,1,4,0,2004.0,2,480,60,0,0,0,148800.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,560,10500,1971.0,1971,864,864,0,864,0,1,3,1,5,1,0.0,0,0,0,0,0,0,115000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,561,8176,1958.0,1992,1056,1056,0,1056,1,1,3,1,6,0,1958.0,1,308,0,0,0,0,139000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,562,9600,1976.0,1994,528,1094,761,1855,0,2,3,1,7,1,1976.0,2,512,100,0,0,0,187000.0,3.0,0,4.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,563,13300,1956.0,2000,928,928,0,928,0,1,2,1,4,0,1956.0,1,252,0,156,0,0,132000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,564,9525,1954.0,1972,994,1216,639,1855,0,2,4,1,7,0,1954.0,1,325,0,0,0,0,136900.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,565,10628,1970.0,1970,1277,1277,0,1277,1,1,2,1,5,1,1970.0,2,526,0,0,0,0,167000.0,3.0,0,1.0,1,1,0,0.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,566,11600,1960.0,1960,1105,1105,1169,2274,0,2,5,2,12,0,1960.0,2,480,0,0,0,0,154300.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,2.0,1,2.0,1,1.0
labeled,567,8760,1959.0,1959,1194,1194,0,1194,1,1,3,1,6,0,1959.0,1,312,0,120,0,0,148000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,568,4712,1946.0,1950,747,774,456,1230,1,1,3,1,5,0,1946.0,1,305,57,0,0,0,121600.0,3.0,0,2.0,1,1,1,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,569,8899,2007.0,2007,1340,1340,0,1340,0,2,3,1,6,0,2007.0,2,396,30,0,0,0,181134.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,570,10382,1973.0,1973,1107,1107,983,2090,1,2,3,1,7,2,1973.0,2,484,204,228,0,1,200000.0,3.0,1,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,571,15384,2004.0,2005,788,788,702,1490,1,2,3,1,8,1,2004.0,2,388,75,0,0,0,184000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,572,9245,2006.0,2006,939,939,858,1797,0,2,3,1,8,0,2006.0,2,639,53,0,0,0,213500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,573,14154,2006.0,2006,1063,1071,1101,2172,0,2,3,1,9,1,2006.0,3,947,62,0,0,0,280000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,574,10678,1992.0,2000,1683,2129,743,2872,0,2,4,1,9,1,1992.0,2,541,33,0,0,0,285000.0,3.0,0,2.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,575,8480,1947.0,1950,832,832,384,1216,0,1,2,1,6,0,1947.0,1,336,0,102,0,0,118500.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,576,12257,1995.0,1995,1318,1328,1203,2531,0,2,4,1,9,1,1995.0,3,752,98,0,0,0,290000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,577,12243,1971.0,1971,1484,1484,0,1484,0,2,3,1,7,1,1971.0,2,487,0,0,0,0,175000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,578,12155,1970.0,1970,1657,1657,0,1657,0,2,3,1,7,1,1970.0,2,484,0,0,0,0,163500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,579,8472,1963.0,1963,816,816,0,816,1,1,2,1,5,0,1963.0,2,516,0,0,0,0,110000.0,2.0,0,1.0,0,1,1,2.0,2.0,3.0,3.0,0,1.0,1,1.0
labeled,580,7018,1979.0,1979,1086,1224,0,1224,2,0,2,2,6,2,1979.0,2,528,0,0,0,0,153337.0,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,581,2544,2005.0,2005,600,520,623,1223,0,2,2,1,4,0,2005.0,2,480,166,0,0,0,147400.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
labeled,582,9600,1950.0,2007,1113,1113,0,1113,0,1,3,1,5,1,1950.0,1,264,80,120,0,0,147000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,583,7301,2003.0,2003,0,495,1427,1922,0,3,4,1,7,1,2003.0,2,672,0,177,0,0,198500.0,3.0,0,3.0,1,1,0,2.0,0.0,3.0,3.0,1,4.0,2,1.0
labeled,584,10152,1956.0,1956,1048,1048,0,1048,1,1,3,1,6,0,1956.0,1,286,20,0,0,0,135000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,585,7758,1931.0,1950,1040,1226,592,1818,0,1,4,1,7,2,1951.0,1,240,0,0,0,0,169500.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,1.0,1,2.0,1,1.0
labeled,586,14774,1999.0,1999,1393,1422,1177,2599,0,2,4,1,10,1,1999.0,3,779,30,0,0,0,333168.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,587,9638,1919.0,1990,804,1699,748,2447,0,2,4,1,10,1,1969.0,1,336,0,42,0,0,169000.0,3.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,588,9130,1966.0,2000,800,800,832,1632,0,1,4,1,7,0,1966.0,2,484,40,0,0,0,173000.0,3.0,0,5.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,589,2651,2000.0,2000,673,673,709,1382,1,2,3,1,6,0,2000.0,2,490,50,0,0,0,165000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,590,11175,2007.0,2007,1316,1316,0,1316,0,2,3,1,6,1,2007.0,2,440,20,0,0,0,200141.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,591,7200,2006.0,2006,1262,1262,0,1262,0,2,2,1,5,0,2006.0,2,572,120,0,0,0,185000.0,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,592,16466,1955.0,1955,816,872,521,1393,0,1,3,1,8,0,1955.0,1,300,0,0,0,0,135500.0,3.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,593,8190,1954.0,1954,948,948,0,948,1,1,3,1,5,1,1956.0,1,280,36,0,0,0,119000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,594,11003,2008.0,2008,1017,1026,981,2007,1,2,3,1,10,1,2008.0,3,812,52,0,0,0,310000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,595,8740,1982.0,1982,840,860,0,860,1,1,2,1,4,0,1996.0,2,528,0,0,0,0,137000.0,3.0,0,3.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,596,6900,1940.0,1955,740,778,0,778,0,1,2,1,4,1,1966.0,1,924,25,0,0,0,120500.0,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,3,1.0
labeled,597,16196,1998.0,1998,1482,1494,0,1494,1,2,3,1,5,1,1998.0,2,514,25,0,0,0,215000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,598,8070,1994.0,1995,990,990,0,990,1,1,3,1,5,0,0.0,0,0,0,0,0,0,123600.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,0.0,0,1.0
labeled,599,7577,2005.0,2006,1362,1362,0,1362,0,2,2,1,6,1,2005.0,2,460,28,0,0,0,194700.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,600,7032,1979.0,1979,943,943,0,943,1,1,2,1,4,2,1979.0,2,600,0,0,0,0,135960.0,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,601,1680,1972.0,1972,630,630,672,1302,0,2,3,1,6,0,1972.0,1,264,0,0,0,0,119500.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,602,16321,1957.0,1997,1484,1600,0,1600,1,1,2,1,6,2,1957.0,1,319,258,0,0,0,207500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,603,11777,1966.0,1966,1164,1320,0,1320,1,1,3,1,6,2,1966.0,2,564,68,240,0,0,164500.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,604,6000,1954.0,2000,901,901,0,901,0,1,2,1,4,0,1954.0,1,281,0,0,0,0,107900.0,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,605,8767,2005.0,2005,1310,1310,0,1310,0,2,3,1,6,1,2005.0,2,400,0,0,0,0,164990.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,606,11767,1910.0,2000,560,796,550,1346,0,1,2,1,6,0,1950.0,1,384,24,0,0,0,112000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,0,2.0,1,1.0
labeled,607,1920,1971.0,1971,765,765,600,1365,1,1,2,1,6,0,1971.0,2,440,36,0,0,0,122500.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,608,9000,2006.0,2006,1088,1088,871,1959,0,2,3,1,8,1,2006.0,3,1025,46,0,0,0,270000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,609,10400,1976.0,1976,1090,1370,0,1370,0,2,3,1,6,1,1976.0,2,479,0,0,0,0,152000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,610,7314,2007.0,2007,1232,1232,0,1232,1,2,2,1,6,0,2007.0,2,632,0,0,0,0,194500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,611,8712,1900.0,1950,859,859,319,1178,0,1,2,1,7,0,1964.0,1,384,0,98,0,0,102776.0,3.0,0,2.0,1,1,1,2.0,2.7,3.0,3.0,1,2.0,2,0.0
labeled,612,2117,2000.0,2000,756,769,756,1525,0,2,3,1,5,1,2000.0,2,440,0,0,0,0,177000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,613,16226,1998.0,1999,1028,1210,1242,2452,0,2,4,1,9,1,1998.0,2,683,50,0,0,0,267000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,614,10134,1940.0,1950,735,735,299,1034,0,1,2,1,5,0,1940.0,1,240,39,0,0,0,109000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,2.0,1,2.0,1,1.0
labeled,615,9906,1925.0,1950,686,810,518,1328,0,1,3,1,8,0,1940.0,1,210,172,60,0,0,107000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,0,2.0,1,1.0
labeled,616,4438,2004.0,2004,848,848,0,848,1,1,1,1,4,1,2004.0,2,420,0,0,0,0,144500.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,617,11316,2002.0,2003,817,824,1070,1894,1,2,4,1,8,1,2002.0,2,510,40,0,0,0,214900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,618,6120,1936.0,1950,927,1067,472,1539,0,1,3,1,5,0,1995.0,2,576,0,0,0,0,141500.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,619,9291,1993.0,1993,832,832,878,1710,0,2,3,1,7,0,1993.0,2,506,70,0,0,0,187000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,620,12144,1949.0,1950,832,1036,0,1268,0,1,3,1,6,1,1949.0,1,288,28,0,0,1,133000.0,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,621,10171,2004.0,2004,1517,1535,0,1535,0,2,3,1,7,0,2004.0,2,532,0,0,0,0,214000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,622,8978,1968.0,1968,948,948,0,948,0,1,3,1,6,0,1968.0,1,300,0,0,0,0,108000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,623,1533,1970.0,1970,630,630,0,630,1,1,1,1,3,0,0.0,0,0,0,0,0,0,92000.0,2.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,624,9100,1959.0,1959,864,864,0,864,0,1,2,1,5,0,2008.0,1,300,0,0,0,1,127500.0,3.0,1,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,625,16033,2004.0,2005,1833,1850,0,1850,1,2,3,1,8,1,2004.0,3,772,112,0,0,0,326000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,626,9600,1910.0,2002,264,768,664,1432,0,2,2,1,7,0,1910.0,2,360,0,112,0,0,132000.0,2.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,627,8244,2004.0,2004,840,840,880,1720,0,2,3,1,7,1,2004.0,2,440,48,0,0,0,183500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,628,9803,2005.0,2005,866,866,902,1768,0,2,3,1,7,0,2005.0,2,603,108,0,0,0,226700.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,629,11443,2005.0,2006,1868,2028,0,2028,1,2,2,1,7,2,2005.0,3,880,66,0,0,0,369900.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,630,10237,2005.0,2007,783,783,701,1484,0,2,3,1,8,1,2005.0,2,393,72,0,0,0,178900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,631,1953,1973.0,1973,483,483,504,987,0,1,2,1,5,0,1973.0,1,264,0,0,0,0,83000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,632,10603,1977.0,2001,1610,1610,0,1610,1,2,3,1,6,2,1977.0,2,480,68,0,0,0,205000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,633,10083,2003.0,2003,1176,1200,0,1200,1,2,2,1,5,0,2003.0,2,555,41,0,0,0,184900.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,634,15593,1953.0,1953,1304,1304,983,2287,0,2,3,1,7,1,1953.0,2,667,21,114,0,0,225000.0,3.0,0,2.0,1,1,0,2.0,2.0,2.0,3.0,1,3.0,3,1.0
labeled,635,7052,2005.0,2005,1364,1364,0,1364,1,2,2,1,6,1,2005.0,2,484,36,0,0,0,185850.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,636,7875,1995.0,1996,1237,1253,0,1253,0,2,3,1,6,1,1995.0,2,402,21,0,0,0,176000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,637,7200,1920.0,1996,530,581,530,1111,0,1,3,1,6,0,1935.0,1,288,0,144,0,0,101000.0,2.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,0.0
labeled,638,13518,2008.0,2009,1926,1966,1174,3140,0,3,4,1,11,2,2009.0,3,820,78,0,0,0,485000.0,3.0,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,639,12508,1940.0,1985,983,983,767,1750,1,2,4,1,7,0,1989.0,1,423,0,156,0,1,160000.0,3.0,1,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,640,11340,1923.0,1950,1200,1200,0,1200,0,1,4,1,7,0,1923.0,1,312,0,228,0,0,125000.0,2.0,0,1.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
labeled,641,8750,1994.0,1995,915,933,975,1908,1,2,4,1,8,1,1994.0,2,493,133,0,0,0,210000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,642,6792,2005.0,2006,1368,1368,0,1368,0,2,2,1,6,1,2005.0,2,474,35,0,0,0,202665.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,643,17104,2006.0,2006,654,664,832,1496,1,2,3,1,7,1,2006.0,2,426,24,0,0,0,179665.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,644,14803,1971.0,1971,825,1097,896,1993,0,2,4,1,8,1,1971.0,2,495,66,0,0,0,190000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,645,9000,1956.0,1956,1196,1196,0,1196,1,1,2,1,6,1,1956.0,1,297,44,0,0,0,139000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,2,1.0
labeled,646,6060,1939.0,1950,732,772,351,1123,0,1,3,1,4,0,1979.0,1,264,0,140,0,0,100000.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.5
labeled,647,8125,2007.0,2007,813,822,843,1665,0,2,3,1,7,0,2007.0,2,562,0,0,0,0,205950.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,648,2289,1978.0,1978,855,855,586,1441,0,2,3,1,7,1,1978.0,2,440,0,0,0,0,148500.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,649,16635,1977.0,2000,1602,1602,0,1602,0,2,3,1,8,1,1977.0,2,529,0,0,0,0,215000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,650,6435,1939.0,1950,972,972,605,1577,0,1,3,1,6,1,1939.0,1,312,0,0,0,0,140200.0,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,651,12735,1972.0,1972,864,864,0,864,0,1,3,1,5,0,1980.0,2,576,0,0,0,0,111250.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
