id,split,default,housing,loan,day,pdays,previous,y,age_group,campaign_intensity,duration_category,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,education_ordinal,has_education,contact_cellular,contact_unknown,marital_divorced,marital_single,poutcome_failure,poutcome_other,poutcome_success,balance_category_ordinal,economic_profile_ordinal,contact_history_ordinal,season_ordinal
225,labeled,0,1,0,20,-1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,4
229,labeled,0,0,0,28,-1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,0,3
230,labeled,0,1,0,5,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,2
231,labeled,0,0,0,23,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,2
232,labeled,0,1,0,19,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3,1,0,4
233,labeled,0,1,0,6,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,1,0,2
236,labeled,0,1,0,20,319,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,2,1,1,2
237,labeled,0,1,0,19,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,1,0,4
238,labeled,0,0,0,27,130,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,0,2,1
239,labeled,0,0,0,8,-1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3
240,labeled,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,3
241,labeled,0,1,0,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,1,0,2
242,labeled,0,1,0,29,-1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,1
243,labeled,0,1,0,29,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,3
244,labeled,0,1,0,25,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,1,0,2
245,labeled,0,1,0,18,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
246,labeled,0,0,0,26,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
250,labeled,0,1,0,15,346,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,4,1,2,2
252,labeled,0,1,0,18,374,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,2,1,1,2
253,labeled,0,1,0,21,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,2
254,labeled,0,1,0,15,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
255,labeled,0,0,1,15,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,3
256,labeled,0,0,0,28,91,4,1,4,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,1,3,0,3,1
257,labeled,0,0,0,26,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
260,labeled,0,1,1,3,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,2,0,2
261,labeled,0,0,0,9,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,3,0,0,4
262,labeled,0,1,0,18,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
263,labeled,0,1,1,27,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2
264,labeled,0,1,0,29,-1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2
265,labeled,0,1,0,11,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,1,0,3
267,labeled,0,1,0,20,-1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,3,1,0,2
268,labeled,0,1,1,26,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,2,0,2
269,labeled,0,0,0,5,95,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,2,0,1,2
271,labeled,0,1,0,15,333,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,3,1,2,2
272,labeled,1,1,0,26,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,2
274,labeled,0,1,0,20,315,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,1,2,2
275,labeled,0,1,0,26,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,2
276,labeled,0,0,0,20,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2
277,labeled,0,0,1,23,-1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,3
279,labeled,0,0,0,20,-1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,2
280,labeled,0,1,0,20,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
281,labeled,0,0,1,9,-1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
282,labeled,0,1,0,6,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,2
283,labeled,0,0,0,26,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2
284,labeled,0,1,0,5,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,1
285,labeled,0,1,0,13,-1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
286,labeled,0,1,1,20,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
287,labeled,0,1,0,20,154,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
288,labeled,0,1,0,18,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,2
289,labeled,0,0,0,14,-1,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,4,0,0,2
290,labeled,0,1,0,22,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3
291,labeled,1,1,0,30,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2
292,labeled,0,0,0,15,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,4
293,labeled,0,1,1,8,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,0,2
294,labeled,0,0,0,9,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,2,0,0,3
296,labeled,0,1,0,5,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
297,labeled,0,0,0,28,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,3
298,labeled,0,1,0,29,-1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,1
299,labeled,0,0,0,25,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,0,0,3
300,labeled,0,1,1,1,687,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,2,2,2,2
304,labeled,0,1,0,6,112,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,3
305,labeled,0,0,0,19,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,3,0,0,4
306,labeled,0,0,0,29,-1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,3,0,0,3
307,labeled,0,1,1,21,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,2,0,4
308,labeled,0,1,0,20,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
311,labeled,0,1,0,31,-1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,3
312,labeled,0,0,0,11,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
313,labeled,0,1,0,12,370,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
314,labeled,0,1,0,6,344,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,2,1,2,2
315,labeled,0,0,0,13,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,4,0,0,3
316,labeled,0,1,0,10,-1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,3
317,labeled,0,1,0,7,353,2,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,3,1,1,2
318,labeled,0,1,0,2,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1,0,2
319,labeled,0,0,1,8,-1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3
323,labeled,0,1,0,13,363,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,2,1,2,2
324,labeled,0,0,0,21,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,4,0,0,4
325,labeled,0,1,0,19,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
327,labeled,0,1,0,17,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,1,0,3
328,labeled,0,0,0,11,104,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,0,2,4
331,labeled,0,1,0,5,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2
332,labeled,0,0,0,17,-1,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2
333,labeled,0,1,0,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,2,1,0,2
334,labeled,0,0,0,23,-1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,2,0,0,3
335,labeled,0,1,0,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
336,labeled,0,1,0,30,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,2
337,labeled,0,0,1,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,3,1,0,3
338,labeled,0,1,0,9,-1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
339,labeled,0,1,0,23,-1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
340,labeled,0,1,0,20,-1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,2,1,0,2
341,labeled,1,1,1,25,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,3,0,3
342,labeled,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
343,labeled,0,1,0,30,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,3,1,0,2
344,labeled,0,1,0,13,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
345,labeled,0,1,1,19,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,2,0,2
346,labeled,0,0,0,11,350,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,1,2
348,labeled,0,0,0,20,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,0,0,4
349,labeled,0,0,0,19,-1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2
351,labeled,0,0,0,22,140,1,1,4,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,2,2
352,labeled,0,1,0,7,363,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
353,labeled,0,1,0,28,-1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
354,labeled,0,1,0,13,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,2
355,labeled,0,1,0,14,-1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
356,labeled,0,1,0,9,-1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,1
357,labeled,0,1,1,29,184,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,2,2,1
358,labeled,0,1,1,3,133,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,0,2,2,1,2
360,labeled,0,0,1,13,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,3
361,labeled,0,1,1,15,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
362,labeled,0,1,0,17,-1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
363,labeled,0,1,0,10,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
364,labeled,0,0,0,20,-1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,4
365,labeled,0,0,0,15,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2
366,labeled,0,1,0,4,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,1,1,0,2
367,labeled,0,1,0,19,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,3
368,labeled,0,1,0,8,-1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
370,labeled,0,1,0,5,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,1,0,2
371,labeled,0,0,0,25,-1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,3
372,labeled,0,1,0,18,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,3,1,0,3
373,labeled,0,1,0,2,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,2
374,labeled,0,0,0,6,87,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,3,0,2,2
375,labeled,0,0,0,31,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,3
376,labeled,0,0,0,5,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,2,0,0,2
379,labeled,0,1,0,26,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,2
382,labeled,0,0,0,12,-1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
383,labeled,0,1,0,30,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,3
384,labeled,0,1,0,19,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,2
385,labeled,0,1,0,29,-1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
386,labeled,0,0,0,21,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,4
388,labeled,1,1,1,9,-1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,3,0,2
389,labeled,0,1,0,8,-1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,2,1,0,2
390,labeled,0,1,0,12,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2
391,labeled,0,1,0,15,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3,1,0,2
392,labeled,0,1,0,3,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
396,labeled,0,1,0,21,-1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,3
397,labeled,0,1,1,16,-1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,4
398,labeled,0,0,0,26,-1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3
399,labeled,0,0,1,23,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,1,0,3
400,labeled,0,0,0,27,-1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
402,labeled,0,0,0,21,-1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,2
403,labeled,0,0,0,9,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2
404,labeled,0,0,1,14,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,3
405,labeled,0,1,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
406,labeled,0,1,0,30,-1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1,0,2
407,labeled,0,1,0,18,-1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,3
408,labeled,0,1,0,19,177,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,2,4
409,labeled,0,1,0,3,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
410,labeled,0,1,1,23,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,2,0,3
411,labeled,0,1,0,8,170,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,3,1,2,2
412,labeled,0,0,0,29,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,1
413,labeled,0,0,0,5,64,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,2,0,3,1
415,labeled,0,0,0,6,-1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,4,0,0,2
416,labeled,0,1,0,17,256,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
417,labeled,0,0,0,28,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,0,0,1
418,labeled,0,1,0,18,112,8,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,1,1,4
419,labeled,0,0,0,28,-1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
420,labeled,0,1,1,21,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,2,0,2
421,labeled,0,1,0,25,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,3,1,0,2
422,labeled,0,0,0,7,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,3
423,labeled,0,1,0,23,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
424,labeled,0,1,0,14,365,5,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,1,1,2
425,labeled,0,0,1,17,-1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,4
426,labeled,0,1,0,13,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,2
427,labeled,0,1,0,16,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,2
428,labeled,1,1,1,6,-1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,1
429,labeled,0,0,1,8,-1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,1,0,3
430,labeled,0,1,0,18,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,4
431,labeled,0,1,1,16,-1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,2
432,labeled,0,1,1,13,-1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
433,labeled,0,1,0,12,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,1,0,2
435,labeled,0,1,1,13,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,2
436,labeled,0,0,1,7,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,3
437,labeled,0,0,0,29,184,4,1,4,0,2,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,1,3,0,3,3
438,labeled,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,4,0,0,4
440,labeled,0,0,0,26,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,0,0,2
442,labeled,0,1,0,17,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
444,labeled,0,0,1,20,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,4
445,labeled,0,1,0,8,344,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2
446,labeled,0,1,0,12,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
448,labeled,0,1,0,8,-1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,2,1,0,2
450,labeled,0,0,0,20,-1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2
451,labeled,0,0,1,28,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
452,labeled,0,1,0,30,-1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,2
453,labeled,0,1,0,29,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,3,1,0,1
455,labeled,0,0,0,12,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,0,0,3
458,labeled,0,1,0,2,271,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,2,1,1,1
459,labeled,0,0,0,29,-1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,0,0,3
461,labeled,0,1,0,14,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,3
462,labeled,0,1,0,20,-1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
463,labeled,0,1,0,5,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
464,labeled,0,0,0,12,181,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,3,0,3,3
